id,nombre,fecha_nacimiento,email,telefono,direcciones,riesgo_acumulado,rol
40992c94-3ac8-4649-9a15-f1a71cf65c20,Cliente_621,1973-07-28,cliente_621@mail.com,+58-664-2268376,"[""Calle Falsa 644""]",21.64,regular
20226a64-0acd-4515-8509-a564ab017e1c,Cliente_622,1960-05-03,cliente_622@example.com,+74-167-9484502,"[""Calle del Sol 88""]",71.11,regular
046d2c68-2f1a-433a-b4f1-0a6c63453936,Cliente_623,1955-02-02,cliente_623@example.com,+44-454-2796611,"[""Av. Siempre Viva 417""]",70.55,regular
e81e049c-7c30-432a-aafa-997c628af0f5,Cliente_624,1970-01-28,cliente_624@test.org,+30-477-6919458,"[""Calle Falsa 370""]",9.19,regular
177bb112-f529-4ca0-9fcb-802529dd732a,Cliente_625,1979-04-02,cliente_625@mail.com,+11-104-7987597,"[""Calle Falsa 153""]",67.33,regular
a41f40b4-e1dd-4b08-b540-21f847c9090c,Cliente_626,1953-08-30,cliente_626@example.com,+31-906-1178860,"[""Calle del Sol 71""]",63.23,regular
728e5a5e-1918-4ac2-bcd2-50f9f28b076b,Cliente_627,1976-08-11,cliente_627@example.com,+13-589-1145222,"[""Calle del Sol 97""]",81.44,regular
0abffbc7-2652-4d82-bf85-9a2f0a122b37,Cliente_628,1959-11-11,cliente_628@example.com,+6-424-4894392,"[""Av. Los Pinos 671""]",14.55,regular
187d95fa-3099-4f17-a10f-c7c493465106,Cliente_629,1995-08-10,cliente_629@example.com,+45-607-9223673,"[""Av. Los Pinos 98""]",21.19,regular
ebcfb1fe-c1e2-4dfa-88d2-a812d49bc9ed,Cliente_630,1998-03-17,cliente_630@test.org,+18-783-4103801,"[""Av. Los Pinos 561""]",60.67,regular
9b1af050-9028-46fd-9eb8-38fa86356297,Cliente_631,1950-09-17,cliente_631@mail.com,+24-172-7264238,"[""Av. Siempre Viva 497""]",10.21,regular
0834717b-2005-442a-b6ee-6f69c94cadae,Cliente_632,1994-04-20,cliente_632@example.com,+27-701-7100139,"[""Av. Los Pinos 660""]",45.2,regular
f1af67b5-ab3e-4d05-9610-95067b1be913,Cliente_633,1991-01-14,cliente_633@example.com,+27-561-6988745,"[""Calle del Sol 401""]",25.09,regular
e2d472fe-f715-4a64-a0d5-ee2013d9c8e9,Cliente_634,1971-08-27,cliente_634@example.com,+53-127-3285698,"[""Calle Falsa 910""]",27.23,regular
4562626f-4b66-47f4-afbc-c55269093702,Cliente_635,1956-09-01,cliente_635@test.org,+55-867-5669576,"[""Calle del Sol 512""]",26.82,regular
de5eae50-1ce7-4495-bd8c-00c0ff78c90b,Cliente_636,1985-01-27,cliente_636@example.com,+29-641-4169512,"[""Calle Falsa 871""]",66.73,regular
5b53c63e-1b91-422d-9557-523bb1c30310,Cliente_637,1998-11-12,cliente_637@example.com,+99-198-4140962,"[""Av. Siempre Viva 172""]",9.84,regular
939272a3-93cd-4ae2-8616-54e99d7d5e8c,Cliente_638,1969-05-18,cliente_638@test.org,+94-290-7770898,"[""Av. Siempre Viva 570""]",45.85,regular
43497377-48b6-486d-9380-fd7c01a63192,Cliente_639,1988-06-01,cliente_639@test.org,+60-345-9445273,"[""Av. Siempre Viva 113""]",8.62,regular
9d735c1f-eabe-4bea-a616-147c59258c3d,Cliente_640,1983-02-15,cliente_640@test.org,+73-608-1838915,"[""Calle del Sol 623""]",43.64,regular
70644d75-3a5e-4d68-8a2e-7218a7553165,Cliente_641,1950-07-26,cliente_641@example.com,+71-861-1083263,"[""Av. Los Pinos 692""]",23.27,regular
a734c211-8c5e-43a8-a0fd-f358c7debea3,Cliente_642,1958-07-01,cliente_642@mail.com,+91-147-8548818,"[""Calle del Sol 877""]",1.57,regular
a7281082-ce74-467e-b268-950d3cfdb25c,Cliente_643,1980-11-16,cliente_643@example.com,+96-766-5584621,"[""Calle del Sol 233""]",34.53,regular
92fdcc6d-5ff4-436d-b67a-cc10483f1c28,Cliente_644,1998-04-25,cliente_644@example.com,+30-149-6471544,"[""Calle del Sol 633""]",44.19,regular
db382583-61e8-4487-a7f3-1c137cfe2240,Cliente_645,1967-08-07,cliente_645@example.com,+62-857-6685399,"[""Calle del Sol 80""]",36.63,regular
0eede9e7-61db-4d1f-be93-86322644df1d,Cliente_646,1988-01-08,cliente_646@example.com,+76-775-8520225,"[""Calle Falsa 832""]",37.24,regular
9f14a224-36f7-424d-8292-44c82be264bc,Cliente_647,1986-09-08,cliente_647@example.com,+2-511-4012791,"[""Av. Los Pinos 845""]",61.93,regular
a9b71d03-9e7b-4294-9946-c741803a1d53,Cliente_648,1974-07-28,cliente_648@test.org,+54-600-2045656,"[""Calle Falsa 18""]",65.72,regular
c1b65a48-9749-4059-8f57-00003a0d6996,Cliente_649,1987-03-28,cliente_649@test.org,+36-867-9584391,"[""Calle Falsa 345""]",46.67,regular
769c164d-89c1-46ce-9db7-f9e53a86a75a,Cliente_650,1970-03-29,cliente_650@example.com,+65-956-3928742,"[""Calle del Sol 224""]",89.58,regular
323f3c0f-91d2-4951-acfd-a4f6e2fb8ff1,Cliente_651,1953-11-28,cliente_651@mail.com,+43-606-9982732,"[""Av. Los Pinos 394""]",25.35,regular
dd21c61f-eb0e-4bbf-8f45-6d35d76d1163,Cliente_652,1973-02-05,cliente_652@test.org,+67-867-1843889,"[""Calle Falsa 213""]",82.69,regular
6e41e420-dbc6-4cfd-9f50-34f8111979d9,Cliente_653,1950-04-17,cliente_653@test.org,+45-646-2068706,"[""Av. Los Pinos 718""]",68.43,regular
c8033092-02db-49c0-8e81-afa5938671c2,Cliente_654,1997-02-25,cliente_654@test.org,+35-362-6691458,"[""Av. Siempre Viva 983""]",0.52,regular
d512a8b6-ec15-4915-a299-bd9c84e6985a,Cliente_655,1990-08-17,cliente_655@example.com,+32-782-4970360,"[""Av. Los Pinos 747""]",64.26,regular
55389e85-5c2d-46f0-854d-79e22c65dbb8,Cliente_656,1955-10-21,cliente_656@example.com,+92-132-1243615,"[""Av. Los Pinos 134""]",81.96,regular
afe50fc9-75bf-4280-b3ed-d67c76e52d84,Cliente_657,1952-02-09,cliente_657@example.com,+36-342-5022784,"[""Av. Los Pinos 838""]",56.88,regular
3fe95d94-6862-48d7-bcd6-066a5a5e97b7,Cliente_658,1957-12-13,cliente_658@mail.com,+88-454-4304675,"[""Av. Los Pinos 718""]",57.74,regular
40c1b474-24c9-4a9c-b900-42ef0ff6e1fc,Cliente_659,1961-12-24,cliente_659@example.com,+9-701-2172328,"[""Av. Siempre Viva 710""]",41.42,regular
720f3f93-b716-479d-a312-e52bafca38c2,Cliente_660,1968-12-18,cliente_660@test.org,+60-666-7859165,"[""Calle del Sol 586""]",41.51,regular
4a37b717-1e4e-4d63-b7f5-3c5aa967cb84,Cliente_661,1986-11-02,cliente_661@mail.com,+75-462-1893960,"[""Av. Los Pinos 107""]",1.37,regular
64c117cb-f37a-4233-8aa7-41a47c070c80,Cliente_662,1953-01-10,cliente_662@mail.com,+86-345-5221828,"[""Calle Falsa 738""]",34.29,regular
f396be02-9e69-409d-a035-883a59066625,Cliente_663,1997-05-04,cliente_663@mail.com,+73-187-8071540,"[""Av. Siempre Viva 46""]",4.61,regular
0140bf42-0104-49f1-bb88-e3b744bb0299,Cliente_664,1963-07-27,cliente_664@test.org,+88-687-6362404,"[""Av. Los Pinos 828""]",31.41,regular
69f6fcdb-f7fc-4a18-9c84-86019d77b7fd,Cliente_665,1983-12-25,cliente_665@test.org,+16-510-1609671,"[""Calle Falsa 224""]",7.12,regular
ecf7dc30-858c-4a17-bd9c-535d97adf7be,Cliente_666,1999-06-29,cliente_666@mail.com,+7-613-3284652,"[""Calle Falsa 106""]",92.99,regular
33f7d597-9c7c-4862-8289-8d50019bb3b5,Cliente_667,1977-02-11,cliente_667@mail.com,+66-414-2263219,"[""Av. Siempre Viva 315""]",66.45,regular
94ae7d76-53a5-4f44-a2ce-3112b561a875,Cliente_668,1990-03-21,cliente_668@mail.com,+74-718-8651706,"[""Av. Siempre Viva 118""]",9.65,regular
3220a43c-0c6b-44fa-aeec-2492eb262fa2,Cliente_669,1961-11-06,cliente_669@example.com,+30-647-9230885,"[""Av. Siempre Viva 695""]",91.49,regular
d94e087c-368d-4f35-9b2a-f2218ad9d62c,Cliente_670,1965-07-14,cliente_670@example.com,+80-719-3945504,"[""Av. Los Pinos 271""]",99.54,regular
1806cae3-7757-4b07-9982-91b72ec74bb9,Cliente_671,1981-04-03,cliente_671@example.com,+78-821-9216110,"[""Av. Los Pinos 135""]",61.35,regular
2d30b638-ca1c-4752-b2f0-f9bea4abb969,Cliente_672,1970-05-21,cliente_672@example.com,+29-546-4367901,"[""Calle Falsa 997""]",6.4,regular
286390be-717b-4794-bff1-6cbc0a2dd1e3,Cliente_673,2000-03-18,cliente_673@mail.com,+79-907-8046701,"[""Av. Siempre Viva 116""]",65.97,regular
78b0cbd6-b291-4471-b143-77f075ad6438,Cliente_674,1985-05-17,cliente_674@mail.com,+56-873-2821055,"[""Av. Siempre Viva 679""]",84.14,regular
db1b45b5-26c0-47d4-9b8a-129ef680f347,Cliente_675,1995-03-03,cliente_675@example.com,+1-201-8739814,"[""Av. Siempre Viva 709""]",98.26,regular
3d793aa0-eed4-4fa9-b461-b8ec60d5b816,Cliente_676,1975-11-27,cliente_676@test.org,+77-458-3451606,"[""Calle del Sol 225""]",20.37,regular
89b5dee1-82a5-471b-af86-715a4bf75d34,Cliente_677,1953-10-30,cliente_677@test.org,+77-489-4964119,"[""Calle Falsa 721""]",45.96,regular
206bc981-fa2d-41a1-9814-823e4e6f6383,Cliente_678,1967-07-24,cliente_678@mail.com,+52-161-1879035,"[""Av. Siempre Viva 107""]",86.71,regular
56adeb1a-aab7-4c35-b04e-d665792e66a7,Cliente_679,1989-09-04,cliente_679@example.com,+73-659-7759055,"[""Calle del Sol 152""]",10.7,regular
c1c4ea1e-f310-4bfe-af95-62e4d521c11b,Cliente_680,1959-12-19,cliente_680@test.org,+36-498-7147698,"[""Av. Los Pinos 100""]",75.32,regular
be81b186-7980-42f6-88af-e0b37daafc2f,Cliente_681,1984-08-07,cliente_681@test.org,+21-837-2386640,"[""Av. Los Pinos 153""]",26.41,regular
7b73d6a3-31ec-4905-ab7a-9c84355b8d98,Cliente_682,1957-04-26,cliente_682@mail.com,+4-140-5391479,"[""Calle Falsa 323""]",47.43,regular
daacd8b5-58db-4701-a790-18807a66642b,Cliente_683,1963-04-06,cliente_683@test.org,+82-578-4699125,"[""Av. Los Pinos 681""]",38.87,regular
1c3765df-99aa-45ac-b1a4-d6461f6f695e,Cliente_684,1979-11-26,cliente_684@mail.com,+66-758-9575189,"[""Av. Siempre Viva 504""]",92.59,regular
09838f4a-e649-4620-85f0-a032e5f6433d,Cliente_685,1956-04-14,cliente_685@mail.com,+92-195-5104932,"[""Calle Falsa 764""]",92.96,regular
f34d6de8-6428-45b4-962a-fd0f3f11a3ea,Cliente_686,1997-12-20,cliente_686@test.org,+73-510-1627390,"[""Av. Siempre Viva 64""]",17.34,regular
2f59a838-dad5-4a7e-a663-668762aa454a,Cliente_687,1953-08-05,cliente_687@test.org,+63-794-5249637,"[""Av. Siempre Viva 805""]",9.92,regular
c3e305d5-70fa-49dc-a75c-1ac66ee651c1,Cliente_688,1979-01-11,cliente_688@test.org,+12-454-2208725,"[""Calle del Sol 384""]",77.54,regular
bce25dad-709c-47af-b5db-3ba518823208,Cliente_689,1955-09-12,cliente_689@example.com,+13-431-6735147,"[""Calle Falsa 649""]",34.35,regular
e61f91c6-c95e-4949-84f8-2cd23e4164c2,Cliente_690,1959-04-30,cliente_690@mail.com,+45-243-9160879,"[""Calle del Sol 268""]",14.87,regular
6e9282c3-18b0-4fd9-94e4-cd322a9712dd,Cliente_691,1987-12-28,cliente_691@example.com,+88-785-7439512,"[""Av. Siempre Viva 15""]",17.88,regular
d691082f-3707-4e81-bd5c-4b28b89ad6af,Cliente_692,2000-12-07,cliente_692@mail.com,+81-591-4948195,"[""Calle Falsa 355""]",89.46,regular
083fd991-0bb9-40e8-8c2d-d5bf8bae59f1,Cliente_693,1980-08-31,cliente_693@example.com,+59-228-4380574,"[""Av. Los Pinos 605""]",22.17,regular
b1849fdb-8567-443e-84a9-03ed13a38e19,Cliente_694,1998-04-27,cliente_694@test.org,+92-946-1376638,"[""Calle Falsa 176""]",88.23,regular
fe2dc649-162c-4ccf-bb75-f91eb2c981cd,Cliente_695,1997-11-16,cliente_695@test.org,+50-218-7285226,"[""Calle del Sol 219""]",70.16,regular
efcb3d5c-b7fb-4860-97c3-503dcaf9465e,Cliente_696,1950-05-31,cliente_696@example.com,+4-626-9860297,"[""Av. Siempre Viva 399""]",27.21,regular
6b14548c-0728-422f-b1a2-8e36c5f39295,Cliente_697,1976-04-09,cliente_697@test.org,+54-873-1197175,"[""Calle del Sol 33""]",38.25,regular
a023e403-2017-4401-b297-ff431139375f,Cliente_698,1987-03-11,cliente_698@test.org,+26-456-2920573,"[""Calle del Sol 701""]",89.48,regular
72452026-8b33-4cc0-9bff-644a980dd59e,Cliente_699,1956-03-22,cliente_699@mail.com,+76-404-8211926,"[""Av. Siempre Viva 964""]",86.88,regular
e8d1f3e6-fad1-46df-ac5b-63ac4f509872,Cliente_700,1956-02-06,cliente_700@test.org,+57-139-6469786,"[""Calle del Sol 207""]",70.78,regular
77820df2-ffe6-4801-b88a-7d9ad78709a6,Cliente_701,1981-04-18,cliente_701@test.org,+40-298-5805221,"[""Calle del Sol 451""]",32.78,regular
40ea8b4e-d42a-4fb1-b16a-e9d7731bb894,Cliente_702,1963-12-22,cliente_702@example.com,+27-115-9488943,"[""Calle Falsa 599""]",73.73,regular
18a86635-db3c-41ca-9da4-1a3dcd951cb8,Cliente_703,1962-07-18,cliente_703@test.org,+37-918-1447839,"[""Calle del Sol 333""]",72.18,regular
12f7176b-05d0-45fe-9d5e-46e00c2c1aaf,Cliente_704,1959-09-02,cliente_704@example.com,+76-863-4780152,"[""Calle del Sol 527""]",83.55,regular
ffa017a5-8957-44fe-8ee5-fb441123e0a9,Cliente_705,1968-03-20,cliente_705@mail.com,+55-248-3644922,"[""Calle Falsa 131""]",1.35,regular
44a93292-7215-454d-93e6-95179fa4b127,Cliente_706,1977-02-11,cliente_706@mail.com,+65-430-1085077,"[""Av. Los Pinos 848""]",70.61,regular
e7bb4c4f-9ba8-4d72-a673-bc14959b38a5,Cliente_707,1954-10-12,cliente_707@test.org,+38-961-9751471,"[""Calle del Sol 930""]",39.41,regular
4b98de95-d131-47e0-bdf8-761a3326baa3,Cliente_708,1993-09-12,cliente_708@mail.com,+52-807-3800559,"[""Av. Los Pinos 878""]",4.04,regular
c25895c4-5a47-4b9f-92d6-412c510ab0a0,Cliente_709,1974-01-01,cliente_709@mail.com,+13-433-9632222,"[""Av. Siempre Viva 697""]",92.4,regular
9c17bbb5-ca89-4d31-9f1c-9f896ff3a24d,Cliente_710,1956-10-18,cliente_710@test.org,+46-713-4165732,"[""Calle del Sol 888""]",52.83,regular
ff487830-d2de-441a-ad31-079afc723efb,Cliente_711,1996-08-10,cliente_711@test.org,+7-284-5602951,"[""Calle del Sol 447""]",55.54,regular
8ca545cd-513b-49f2-bdd3-1ff2a2f08d04,Cliente_712,1968-04-27,cliente_712@test.org,+11-436-5450936,"[""Calle del Sol 472""]",15.62,regular
8f9d2434-42aa-4bc7-934d-91d93a920e8b,Cliente_713,1989-03-31,cliente_713@example.com,+19-756-3606810,"[""Calle del Sol 10""]",40.92,regular
c6a5c107-dabc-4cae-9588-62ba1c32fb96,Cliente_714,1998-04-01,cliente_714@example.com,+5-281-8077801,"[""Av. Los Pinos 865""]",98.78,regular
bb795a56-915a-41ab-bab3-3e25ae9d9c68,Cliente_715,1987-10-01,cliente_715@mail.com,+6-503-9755591,"[""Av. Siempre Viva 68""]",36.84,regular
e66a3a4e-9166-49e5-909d-d83227db40e1,Cliente_716,1989-02-15,cliente_716@example.com,+12-455-7385429,"[""Av. Siempre Viva 642""]",10.97,regular
f07804ca-9faa-44e8-8265-790abe12780b,Cliente_717,1988-07-23,cliente_717@test.org,+10-706-2853439,"[""Av. Los Pinos 316""]",58.17,regular
3ef7ff96-7d46-4a53-8315-1354196a739e,Cliente_718,1987-01-12,cliente_718@test.org,+35-784-9625896,"[""Calle del Sol 190""]",25.59,regular
fac2af1f-c862-4777-bbfd-01ca9ef940c5,Cliente_719,1996-09-08,cliente_719@mail.com,+23-332-4545806,"[""Calle Falsa 490""]",16.22,regular
a725687c-c955-420a-a2a0-e05a8356f4c8,Cliente_720,1991-11-30,cliente_720@test.org,+74-629-5840503,"[""Av. Siempre Viva 647""]",51.67,regular
689b5d9b-c36d-4e36-bf16-078823ac792c,Cliente_721,1951-02-18,cliente_721@mail.com,+14-485-7415188,"[""Calle del Sol 918""]",59.23,regular
623fbee6-8add-4240-85bb-1d6294a4c617,Cliente_722,1980-12-02,cliente_722@test.org,+26-613-2875589,"[""Av. Los Pinos 262""]",95.93,regular
e95ebc79-9640-48a1-8efa-fdc6ec38473b,Cliente_723,1952-09-01,cliente_723@test.org,+83-809-8427470,"[""Av. Siempre Viva 993""]",6.89,regular
9e913417-a339-487f-9c41-5513973cc6ab,Cliente_724,1969-12-30,cliente_724@mail.com,+11-506-9644333,"[""Av. Siempre Viva 318""]",82.27,regular
73e98b1e-121a-4396-bba8-ca3493aec8bf,Cliente_725,1991-06-15,cliente_725@test.org,+58-889-7380042,"[""Av. Siempre Viva 900""]",72.98,regular
1700a56e-d783-4e47-9b02-42407a1dbbba,Cliente_726,1962-03-02,cliente_726@test.org,+16-271-6762516,"[""Calle del Sol 333""]",13.44,regular
be2be835-d709-43c2-aba0-a470ae3ae1fb,Cliente_727,1966-05-22,cliente_727@example.com,+92-602-9781929,"[""Av. Siempre Viva 892""]",59.46,regular
bdea64dd-0e22-473a-885a-f7e103afbeae,Cliente_728,1989-10-26,cliente_728@mail.com,+5-167-8987892,"[""Calle Falsa 856""]",17.49,regular
bc2fea0b-b4a6-4ba7-974d-4d48b312edec,Cliente_729,1983-06-02,cliente_729@mail.com,+55-531-4694881,"[""Calle Falsa 555""]",4.66,regular
763e21d5-5412-40b1-aa7d-5b7ca3124af5,Cliente_730,1988-10-24,cliente_730@mail.com,+36-220-6147521,"[""Av. Siempre Viva 504""]",34.46,regular
5027ac1e-00e5-4720-9e17-3c150ee4ba77,Cliente_731,1987-04-08,cliente_731@example.com,+15-355-3465547,"[""Av. Los Pinos 942""]",47.04,regular
c5ba7e62-8b0c-4f14-b5ae-b6a439a3538c,Cliente_732,1990-06-28,cliente_732@test.org,+10-119-2442095,"[""Calle del Sol 752""]",54.55,regular
24a73933-3cc6-4369-822a-6d21157bd449,Cliente_733,1997-05-08,cliente_733@example.com,+84-163-4557651,"[""Av. Los Pinos 998""]",39.76,regular
e7d1741a-87b8-4ffb-93e8-875b21126c00,Cliente_734,1990-02-10,cliente_734@example.com,+94-242-2931745,"[""Calle del Sol 481""]",40.01,regular
22a64a14-f8bf-40fa-9869-698b9c7f854e,Cliente_735,1979-02-26,cliente_735@example.com,+94-887-5733201,"[""Av. Siempre Viva 227""]",55.65,regular
1e0fe613-5ec7-4fb1-9d9f-9bbd7b36bbf0,Cliente_736,1957-12-01,cliente_736@mail.com,+49-684-1581131,"[""Av. Siempre Viva 52""]",15.99,regular
64b4b60e-e0d6-459f-96b8-a226d3aa07e2,Cliente_737,1969-07-17,cliente_737@test.org,+41-276-1784077,"[""Calle Falsa 544""]",81.96,regular
a84289ac-dcc4-4719-8c9e-2e5b01feb476,Cliente_738,1997-10-04,cliente_738@test.org,+41-903-4182078,"[""Av. Siempre Viva 973""]",43.53,regular
99f8dec9-3ce3-4f9f-a4a9-60f82ed5eece,Cliente_739,1975-04-01,cliente_739@example.com,+26-963-3552799,"[""Av. Siempre Viva 99""]",18.83,regular
ad057a6c-37fb-4b32-8faa-322d19d4717a,Cliente_740,1973-02-25,cliente_740@example.com,+64-677-6902859,"[""Calle Falsa 535""]",83.25,regular
3327b3c0-eebe-4891-b179-be415ee35a4c,Cliente_741,1968-01-16,cliente_741@mail.com,+34-647-8227439,"[""Calle del Sol 432""]",94.77,regular
12d82373-2d31-47cb-baa4-d3935bae4e9e,Cliente_742,1989-03-11,cliente_742@example.com,+95-831-7251375,"[""Calle del Sol 134""]",66.85,regular
efd3ec93-731e-4845-b14c-3c15d2b2b2f9,Cliente_743,1950-07-14,cliente_743@example.com,+78-242-6354323,"[""Av. Los Pinos 359""]",87.29,regular
57fe27d6-64d7-4ed8-9083-1f2d060ed2d4,Cliente_744,1959-03-22,cliente_744@mail.com,+66-999-3333632,"[""Calle Falsa 308""]",44.5,regular
c650dca5-238c-410f-86dd-cd4512c45d3e,Cliente_745,1966-04-13,cliente_745@mail.com,+41-473-8297620,"[""Calle del Sol 256""]",45.45,regular
c07ddc59-ae4a-4300-87a7-cf61c9f6502c,Cliente_746,1984-04-06,cliente_746@test.org,+30-976-8631987,"[""Av. Los Pinos 866""]",53.77,regular
13b3a6d2-6b86-4ceb-9f4b-098429edee62,Cliente_747,1950-09-25,cliente_747@example.com,+93-262-3247950,"[""Calle Falsa 224""]",79.6,regular
6539f604-1180-4397-8872-e8b687b9e82f,Cliente_748,1986-08-02,cliente_748@example.com,+85-181-7519961,"[""Calle del Sol 69""]",47.91,regular
68ebb08f-a1c2-4ffc-a50c-c0f8492081dc,Cliente_749,1969-08-04,cliente_749@example.com,+44-103-5840979,"[""Av. Siempre Viva 910""]",79.1,regular
b9e1553c-7e50-46d3-83ab-d8250e0c7de7,Cliente_750,1995-04-09,cliente_750@test.org,+52-788-2575623,"[""Calle Falsa 626""]",63.17,regular
d705b14c-4897-4315-a223-57ff6873f1d0,Cliente_751,1997-08-23,cliente_751@mail.com,+40-269-1543903,"[""Calle Falsa 670""]",94.17,regular
9cd3d5a8-d573-4a99-a238-6df2c96c5044,Cliente_752,1995-09-02,cliente_752@mail.com,+3-266-7921167,"[""Av. Siempre Viva 60""]",26.91,regular
a78c8391-8d2c-4729-a75d-c30bfec13198,Cliente_753,1954-11-01,cliente_753@test.org,+49-837-2327463,"[""Calle Falsa 544""]",23.25,regular
43cf4caa-9af1-45b4-bad0-a5a62be2aed6,Cliente_754,1954-03-09,cliente_754@example.com,+90-843-5711247,"[""Av. Siempre Viva 103""]",91.57,regular
2616464f-8724-4b29-a1da-70642c5b3c49,Cliente_755,1989-01-27,cliente_755@test.org,+47-355-4003953,"[""Av. Los Pinos 736""]",92.1,regular
3c5f49ea-b0eb-42f1-8235-4271607e62bd,Cliente_756,1983-05-14,cliente_756@example.com,+71-735-7899353,"[""Calle Falsa 423""]",13.19,regular
2cc6a79e-c996-44ba-a5a8-fc8eaef8f7db,Cliente_757,1986-02-24,cliente_757@mail.com,+33-307-2574315,"[""Av. Los Pinos 660""]",15.57,regular
36ae22da-85f3-4e41-85d1-3e2303f84be8,Cliente_758,1978-01-09,cliente_758@mail.com,+9-133-1411419,"[""Av. Siempre Viva 311""]",52.87,regular
5aab214b-3c58-4f1b-8b57-8d2d687ef864,Cliente_759,1976-03-09,cliente_759@mail.com,+22-857-3680854,"[""Calle Falsa 182""]",95.3,regular
f52744f4-6c31-46dc-b087-7fdcd0add76e,Cliente_760,1958-02-01,cliente_760@test.org,+27-419-8098727,"[""Calle Falsa 78""]",97.74,regular
c17af99d-56f9-424b-9720-204505ab3f15,Cliente_761,1982-10-19,cliente_761@test.org,+60-447-6938908,"[""Calle del Sol 923""]",12.35,regular
4f911915-015e-4fd9-9b15-0fb144f107a0,Cliente_762,1955-01-18,cliente_762@test.org,+76-326-3060651,"[""Calle Falsa 952""]",77.36,regular
3096a13e-c510-4991-a46d-0b3d37646067,Cliente_763,1985-03-25,cliente_763@mail.com,+22-990-8693369,"[""Av. Siempre Viva 113""]",15.62,regular
35c41e4b-e6f3-4063-b26a-6d7699456473,Cliente_764,1969-04-16,cliente_764@example.com,+93-107-1911628,"[""Calle Falsa 580""]",35.09,regular
a3f96427-d4e0-4d59-af5a-1419c8cd8aa2,Cliente_765,1992-05-12,cliente_765@mail.com,+16-543-8015379,"[""Calle Falsa 362""]",84.42,regular
ee543b83-d62f-435d-9774-0f45c55ce75e,Cliente_766,1959-01-08,cliente_766@test.org,+6-561-4201280,"[""Calle Falsa 388""]",21.12,regular
1d503fad-8707-4701-bcd3-07c79b85a553,Cliente_767,1968-06-28,cliente_767@example.com,+44-222-1307052,"[""Calle Falsa 192""]",78.17,regular
c51b2d2c-7dfd-48cd-808e-8fd6ef51a82b,Cliente_768,1980-06-22,cliente_768@test.org,+8-508-9719874,"[""Av. Siempre Viva 160""]",66.6,regular
4c27908f-ba12-4c15-96ee-903080424b72,Cliente_769,1957-09-05,cliente_769@mail.com,+26-653-8192128,"[""Calle Falsa 984""]",15.02,regular
68e13607-8810-4cba-bb5c-ba8e45f66225,Cliente_770,1991-04-12,cliente_770@example.com,+3-860-8765824,"[""Calle Falsa 453""]",23.38,regular
a926f987-0841-49f4-aaf1-4e11e46cb102,Cliente_771,1987-01-04,cliente_771@test.org,+65-985-9155848,"[""Av. Los Pinos 84""]",59.43,regular
b35e2775-e7c7-400b-89fb-a911b4988bcc,Cliente_772,1985-02-24,cliente_772@mail.com,+99-522-8685001,"[""Calle Falsa 938""]",48.14,regular
660b5cf1-6b5f-49c5-b6b1-1e8bff32aef8,Cliente_773,1974-08-15,cliente_773@mail.com,+21-634-8007033,"[""Av. Siempre Viva 278""]",41.5,regular
33ff0747-f53d-4767-96e7-71b84325fa74,Cliente_774,1988-03-01,cliente_774@example.com,+60-717-9681228,"[""Av. Siempre Viva 170""]",74.87,regular
860e924c-7327-4ee4-9545-2affc27d5b66,Cliente_775,1992-08-10,cliente_775@example.com,+62-696-4499805,"[""Calle Falsa 412""]",81.54,regular
bc230120-1041-456e-b75d-2fcfdb39d2c8,Cliente_776,1976-08-18,cliente_776@mail.com,+53-294-2281609,"[""Calle del Sol 447""]",86.4,regular
de1e6ecb-a57d-4806-84a6-aad3bd3ec1e3,Cliente_777,1974-10-16,cliente_777@test.org,+34-999-7098619,"[""Av. Los Pinos 657""]",95.22,regular
